,"mathsat5","{0}",,,,,,
"QF_LIA/prime-cone/prime_cone_sat_12.smt2",0,0.0144827204253434,0.016,0.14,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_13.smt2",0,0.0291722445336903,0.031,0.158,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_14.smt2",0,0.0398952400325468,0.047,0.156,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_15.smt2",0,0.01,0,0.44,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_16.smt2",0,0.0143934390136504,0.016,0.168,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_17.smt2",0,0.0138038429054054,0.016,0.158,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_18.smt2",0,0.0410819019689987,0.047,0.17,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_19.smt2",0,0.0157834379526798,0.016,0.131,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_2.smt2",0,0.0137689553496209,0.016,0.148,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_20.smt2",0,0.014489140070922,0.016,0.165,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_3.smt2",0,0.01,0,0.146,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_4.smt2",0,0.0142243255004352,0.016,0.16,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_5.smt2",0,0.0142243255004352,0.016,0.661,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_6.smt2",0,0.0275031552376946,0.031,0.154,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_7.smt2",0,0.0123395620989052,0.016,0.146,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_8.smt2",0,0.0276076858108108,0.031,0.17,1,0,0,
"QF_LIA/prime-cone/prime_cone_sat_9.smt2",0,0.0268811677631579,0.031,0.134,1,0,0,
"QF_LIA/prime-cone/prime_cone_unsat_10.smt2",0,0.0419070512820513,0.047,0.153,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_11.smt2",0,0.129199604743083,0.125,0.273,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_12.smt2",0,0.0735542304230423,0.078,0.406,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_13.smt2",0,0.0550758213984836,0.063,0.169,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_14.smt2",0,0.0270368072787428,0.031,0.17,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_15.smt2",0,0.0413068660488627,0.047,0.831,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_16.smt2",0,0.0715889180902322,0.078,0.683,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_17.smt2",0,0.61960299073294,0.703,0.808,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_18.smt2",0,0.0559477963200684,0.063,0.185,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_19.smt2",0,0.301569394304051,0.359,0.515,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_20.smt2",0,2.57238672496025,3.094,3.301,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_3.smt2",0,0.01,0,0.163,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_4.smt2",0,0.0267820565342073,0.031,0.135,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_5.smt2",0,0.014489140070922,0.016,0.151,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_6.smt2",0,0.0296350861287398,0.031,0.347,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_7.smt2",0,0.0141872829861111,0.016,0.15,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_8.smt2",0,0.0260147234381218,0.031,0.203,0,1,0,
"QF_LIA/prime-cone/prime_cone_unsat_9.smt2",0,0.0406392457521757,0.047,0.149,0,1,0,
"QF_LIA/rings/ring_2exp10_3vars_0ite_unsat.smt2",0,0.0279380341880342,0.031,0.175,0,1,0,
"QF_LIA/rings/ring_2exp10_3vars_1ite_unsat.smt2",0,0.0303364269141531,0.031,0.144,0,1,0,
"QF_LIA/rings/ring_2exp10_3vars_2ite_unsat.smt2",0,0.0405552109181141,0.047,0.18,0,1,0,
"QF_LIA/rings/ring_2exp10_4vars_0ite_unsat.smt2",0,0.0265968266883645,0.031,0.162,0,1,0,
"QF_LIA/rings/ring_2exp10_4vars_1ite_unsat.smt2",0,0.0132284500202347,0.016,0.154,0,1,0,
"QF_LIA/rings/ring_2exp10_4vars_2ite_unsat.smt2",0,0.0299473202015575,0.031,0.456,0,1,0,
"QF_LIA/rings/ring_2exp10_4vars_3ite_unsat.smt2",0,0.027584388185654,0.031,0.192,0,1,0,
"QF_LIA/rings/ring_2exp10_5vars_0ite_unsat.smt2",0,0.0421049806784027,0.047,0.165,0,1,0,
"QF_LIA/rings/ring_2exp10_5vars_1ite_unsat.smt2",0,0.0267710892710893,0.031,0.164,0,1,0,
"QF_LIA/rings/ring_2exp10_5vars_2ite_unsat.smt2",0,0.0692531779661017,0.078,0.245,0,1,0,
"QF_LIA/rings/ring_2exp10_5vars_3ite_unsat.smt2",0,0.0989673442906574,0.109,0.214,0,1,0,
"QF_LIA/rings/ring_2exp10_5vars_4ite_unsat.smt2",0,0.108147229114971,0.125,0.271,0,1,0,
"QF_LIA/rings/ring_2exp10_6vars_0ite_unsat.smt2",0,0.028498256320837,0.031,0.155,0,1,0,
"QF_LIA/rings/ring_2exp10_6vars_1ite_unsat.smt2",0,0.0716202892199825,0.078,0.178,0,1,0,
"QF_LIA/rings/ring_2exp10_6vars_2ite_unsat.smt2",0,0.0701448497854077,0.078,0.204,0,1,0,
"QF_LIA/rings/ring_2exp10_6vars_3ite_unsat.smt2",0,0.0572711344721858,0.063,0.748,0,1,0,
"QF_LIA/rings/ring_2exp10_6vars_4ite_unsat.smt2",0,0.133904187528448,0.141,0.272,0,1,0,
"QF_LIA/rings/ring_2exp10_6vars_5ite_unsat.smt2",0,0.165088383838384,0.188,0.345,0,1,0,
"QF_LIA/rings/ring_2exp10_7vars_0ite_unsat.smt2",0,0.0416932397959184,0.047,0.422,0,1,0,
"QF_LIA/rings/ring_2exp10_7vars_1ite_unsat.smt2",0,0.0669825819672131,0.078,0.219,0,1,0,
"QF_LIA/rings/ring_2exp10_7vars_2ite_unsat.smt2",0,0.107084357084357,0.125,0.262,0,1,0,
"QF_LIA/rings/ring_2exp10_7vars_3ite_unsat.smt2",0,0.0969544491525424,0.109,0.218,0,1,0,
"QF_LIA/rings/ring_2exp10_7vars_4ite_unsat.smt2",0,0.140563917122752,0.172,0.332,0,1,0,
"QF_LIA/rings/ring_2exp10_7vars_5ite_unsat.smt2",0,0.25909991656237,0.297,0.416,0,1,0,
"QF_LIA/rings/ring_2exp10_7vars_6ite_unsat.smt2",0,21.8103319057816,24.344,25.395,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_0ite_unsat.smt2",0,0.0270928305014505,0.031,0.178,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_1ite_unsat.smt2",0,0.0606728538283062,0.063,0.189,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_2ite_unsat.smt2",0,0.107436318816762,0.125,0.268,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_3ite_unsat.smt2",0,0.101468957871397,0.109,0.257,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_4ite_unsat.smt2",0,0.154252466752467,0.172,0.293,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_5ite_unsat.smt2",0,0.406597067969791,0.438,1.002,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_6ite_unsat.smt2",0,4.87156276238455,5.547,5.818,0,1,0,
"QF_LIA/rings/ring_2exp10_8vars_7ite_unsat.smt2",0,57.1106668842472,62.734,65.358,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_0ite_unsat.smt2",0,0.0284115601912212,0.031,0.18,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_1ite_unsat.smt2",0,0.0812784915043514,0.094,0.222,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_2ite_unsat.smt2",0,0.175997307880568,0.172,0.269,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_3ite_unsat.smt2",0,0.20078316953317,0.234,0.66,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_4ite_unsat.smt2",0,0.219103477167993,0.25,0.399,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_5ite_unsat.smt2",0,0.351478494623656,0.391,0.535,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_6ite_unsat.smt2",0,34.8732474115617,38.641,40.209,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_7ite_unsat.smt2",0,23.0405162412993,23.734,24.785,0,1,0,
"QF_LIA/rings/ring_2exp10_9vars_8ite_unsat.smt2",,857.728577285773,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp12_3vars_0ite_unsat.smt2",0,0.0134020090200902,0.016,0.164,0,1,0,
"QF_LIA/rings/ring_2exp12_3vars_1ite_unsat.smt2",0,0.0297564861174329,0.031,0.177,0,1,0,
"QF_LIA/rings/ring_2exp12_3vars_2ite_unsat.smt2",0,0.0565772392903505,0.063,0.212,0,1,0,
"QF_LIA/rings/ring_2exp12_4vars_0ite_unsat.smt2",0,0.0136882328308208,0.016,0.173,0,1,0,
"QF_LIA/rings/ring_2exp12_4vars_1ite_unsat.smt2",0,0.0283376679670568,0.031,0.174,0,1,0,
"QF_LIA/rings/ring_2exp12_4vars_2ite_unsat.smt2",0,0.0390531660692951,0.047,0.873,0,1,0,
"QF_LIA/rings/ring_2exp12_4vars_3ite_unsat.smt2",0,0.0144443216968626,0.016,0.16,0,1,0,
"QF_LIA/rings/ring_2exp12_5vars_0ite_unsat.smt2",0,0.0270928305014505,0.031,0.181,0,1,0,
"QF_LIA/rings/ring_2exp12_5vars_1ite_unsat.smt2",0,0.0734550561797753,0.078,0.448,0,1,0,
"QF_LIA/rings/ring_2exp12_5vars_2ite_unsat.smt2",0,0.0759115188109615,0.078,0.653,0,1,0,
"QF_LIA/rings/ring_2exp12_5vars_3ite_unsat.smt2",0,0.0843548387096774,0.094,0.239,0,1,0,
"QF_LIA/rings/ring_2exp12_5vars_4ite_unsat.smt2",0,0.106177494199536,0.109,0.22,0,1,0,
"QF_LIA/rings/ring_2exp12_6vars_0ite_unsat.smt2",0,0.026727309893704,0.031,0.151,0,1,0,
"QF_LIA/rings/ring_2exp12_6vars_1ite_unsat.smt2",0,0.0711216275021758,0.078,0.199,0,1,0,
"QF_LIA/rings/ring_2exp12_6vars_2ite_unsat.smt2",0,0.0692043048694425,0.094,0.204,0,1,0,
"QF_LIA/rings/ring_2exp12_6vars_3ite_unsat.smt2",0,0.0446347291761493,0.047,0.2,0,1,0,
"QF_LIA/rings/ring_2exp12_6vars_4ite_unsat.smt2",0,0.121766349337748,0.141,0.285,0,1,0,
"QF_LIA/rings/ring_2exp12_6vars_5ite_unsat.smt2",0,0.212164647338814,0.234,0.385,0,1,0,
"QF_LIA/rings/ring_2exp12_7vars_0ite_unsat.smt2",0,0.0303505106778087,0.031,0.128,0,1,0,
"QF_LIA/rings/ring_2exp12_7vars_1ite_unsat.smt2",0,0.0546385290430422,0.063,0.233,0,1,0,
"QF_LIA/rings/ring_2exp12_7vars_2ite_unsat.smt2",0,0.109185803757829,0.125,0.255,0,1,0,
"QF_LIA/rings/ring_2exp12_7vars_3ite_unsat.smt2",0,0.0997873964238989,0.109,0.221,0,1,0,
"QF_LIA/rings/ring_2exp12_7vars_4ite_unsat.smt2",0,0.182103064066852,0.188,0.323,0,1,0,
"QF_LIA/rings/ring_2exp12_7vars_5ite_unsat.smt2",0,0.228706942949408,0.203,0.32,0,1,0,
"QF_LIA/rings/ring_2exp12_7vars_6ite_unsat.smt2",0,20.0859442758023,22.141,23.104,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_0ite_unsat.smt2",0,0.0292505592841163,0.031,0.178,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_1ite_unsat.smt2",0,0.0565038893690579,0.063,0.206,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_2ite_unsat.smt2",0,0.122988085284281,0.141,0.281,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_3ite_unsat.smt2",0,0.070844169917642,0.078,0.216,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_4ite_unsat.smt2",0,0.158049450549451,0.172,0.286,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_5ite_unsat.smt2",0,0.381354166666667,0.438,0.834,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_6ite_unsat.smt2",0,6.1699897166362,6.453,6.83,0,1,0,
"QF_LIA/rings/ring_2exp12_8vars_7ite_unsat.smt2",0,55.4129591167468,60.578,63.392,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_0ite_unsat.smt2",0,0.0446550546448087,0.047,0.162,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_1ite_unsat.smt2",0,0.0802475450081833,0.094,0.205,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_2ite_unsat.smt2",0,0.142670950533463,0.141,0.467,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_3ite_unsat.smt2",0,0.23226551397442,0.234,0.352,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_4ite_unsat.smt2",0,0.191234851650648,0.219,0.366,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_5ite_unsat.smt2",0,0.436837557603686,0.453,0.584,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_6ite_unsat.smt2",0,40.3447340171756,40.422,42.063,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_7ite_unsat.smt2",0,23.7587103344768,26.484,27.622,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_8ite_unsat.smt2",,878.991596638655,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp14_3vars_0ite_unsat.smt2",0,0.0134682735887928,0.016,0.158,0,1,0,
"QF_LIA/rings/ring_2exp14_3vars_1ite_unsat.smt2",0,0.0137805649241147,0.016,0.179,0,1,0,
"QF_LIA/rings/ring_2exp14_3vars_2ite_unsat.smt2",0,0.0289269911504425,0.031,0.178,0,1,0,
"QF_LIA/rings/ring_2exp14_4vars_0ite_unsat.smt2",0,0.02615,0.031,0.432,0,1,0,
"QF_LIA/rings/ring_2exp14_4vars_1ite_unsat.smt2",0,0.0575991189427313,0.063,0.204,0,1,0,
"QF_LIA/rings/ring_2exp14_4vars_2ite_unsat.smt2",0,0.0353760822510822,0.031,0.166,0,1,0,
"QF_LIA/rings/ring_2exp14_4vars_3ite_unsat.smt2",0,0.0405384456386937,0.047,0.142,0,1,0,
"QF_LIA/rings/ring_2exp14_5vars_0ite_unsat.smt2",0,0.0145019964507542,0.016,0.15,0,1,0,
"QF_LIA/rings/ring_2exp14_5vars_1ite_unsat.smt2",0,0.043028740675735,0.047,0.211,0,1,0,
"QF_LIA/rings/ring_2exp14_5vars_2ite_unsat.smt2",0,0.0816779110444781,0.078,0.174,0,1,0,
"QF_LIA/rings/ring_2exp14_5vars_3ite_unsat.smt2",0,0.100049191080017,0.109,0.197,0,1,0,
"QF_LIA/rings/ring_2exp14_5vars_4ite_unsat.smt2",0,0.101784919928826,0.109,0.261,0,1,0,
"QF_LIA/rings/ring_2exp14_6vars_0ite_unsat.smt2",0,0.0143807743070832,0.016,0.148,0,1,0,
"QF_LIA/rings/ring_2exp14_6vars_1ite_unsat.smt2",0,0.0409788967822816,0.047,0.201,0,1,0,
"QF_LIA/rings/ring_2exp14_6vars_2ite_unsat.smt2",0,0.0644469637223975,0.078,0.677,0,1,0,
"QF_LIA/rings/ring_2exp14_6vars_3ite_unsat.smt2",0,0.0698749465583583,0.078,0.815,0,1,0,
"QF_LIA/rings/ring_2exp14_6vars_4ite_unsat.smt2",0,0.129029605263158,0.141,0.245,0,1,0,
"QF_LIA/rings/ring_2exp14_6vars_5ite_unsat.smt2",0,0.235387662025924,0.234,0.354,0,1,0,
"QF_LIA/rings/ring_2exp14_7vars_0ite_unsat.smt2",0,0.0278903583617748,0.031,0.167,0,1,0,
"QF_LIA/rings/ring_2exp14_7vars_1ite_unsat.smt2",0,0.0566017316017316,0.063,0.239,0,1,0,
"QF_LIA/rings/ring_2exp14_7vars_2ite_unsat.smt2",0,0.103022287257992,0.109,0.274,0,1,0,
"QF_LIA/rings/ring_2exp14_7vars_3ite_unsat.smt2",0,0.0789235412474849,0.094,0.28,0,1,0,
"QF_LIA/rings/ring_2exp14_7vars_4ite_unsat.smt2",0,0.173026025584473,0.188,0.311,0,1,0,
"QF_LIA/rings/ring_2exp14_7vars_5ite_unsat.smt2",0,0.200712719298246,0.219,0.363,0,1,0,
"QF_LIA/rings/ring_2exp14_7vars_6ite_unsat.smt2",0,19.8677603036876,21.891,22.822,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_0ite_unsat.smt2",0,0.0557807167235495,0.063,0.182,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_1ite_unsat.smt2",0,0.0673136326194398,0.078,0.213,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_2ite_unsat.smt2",0,0.113203463203463,0.125,0.258,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_3ite_unsat.smt2",0,0.0571709663314386,0.063,0.178,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_4ite_unsat.smt2",0,0.221502904162634,0.219,0.329,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_5ite_unsat.smt2",0,0.349225427350427,0.391,0.544,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_6ite_unsat.smt2",0,5.50433363349843,5.844,6.149,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_7ite_unsat.smt2",0,62.8378593429158,73.141,76.16,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_0ite_unsat.smt2",0,0.0410475094181666,0.047,0.178,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_1ite_unsat.smt2",0,0.0692825349724459,0.078,0.227,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_2ite_unsat.smt2",0,0.143807743070832,0.156,0.294,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_3ite_unsat.smt2",0,0.20877052919708,0.219,0.541,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_4ite_unsat.smt2",0,0.241079175704989,0.266,0.375,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_5ite_unsat.smt2",0,0.417834316617502,0.406,0.541,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_6ite_unsat.smt2",0,41.3240923009624,45.156,47.017,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_7ite_unsat.smt2",0,23.4527885443583,26.031,27.154,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_8ite_unsat.smt2",,963.16758747698,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp16_3vars_0ite_unsat.smt2",0,0.0147373760144274,0.016,0.413,0,1,0,
"QF_LIA/rings/ring_2exp16_3vars_1ite_unsat.smt2",0,0.0138447691656078,0.016,0.154,0,1,0,
"QF_LIA/rings/ring_2exp16_3vars_2ite_unsat.smt2",0,0.0286732456140351,0.031,0.16,0,1,0,
"QF_LIA/rings/ring_2exp16_4vars_0ite_unsat.smt2",0,0.0547071129707113,0.063,0.428,0,1,0,
"QF_LIA/rings/ring_2exp16_4vars_1ite_unsat.smt2",0,0.043895478961504,0.047,0.179,0,1,0,
"QF_LIA/rings/ring_2exp16_4vars_2ite_unsat.smt2",0,0.0271378165213782,0.031,0.183,0,1,0,
"QF_LIA/rings/ring_2exp16_4vars_3ite_unsat.smt2",0,0.0547071129707113,0.063,0.158,0,1,0,
"QF_LIA/rings/ring_2exp16_5vars_0ite_unsat.smt2",0,0.0312052505966587,0.031,0.472,0,1,0,
"QF_LIA/rings/ring_2exp16_5vars_1ite_unsat.smt2",0,0.0495765925176946,0.047,0.333,0,1,0,
"QF_LIA/rings/ring_2exp16_5vars_2ite_unsat.smt2",0,0.076761252446184,0.094,0.654,0,1,0,
"QF_LIA/rings/ring_2exp16_5vars_3ite_unsat.smt2",0,0.107828699340245,0.109,0.265,0,1,0,
"QF_LIA/rings/ring_2exp16_5vars_4ite_unsat.smt2",0,0.0932026476578411,0.109,0.251,0,1,0,
"QF_LIA/rings/ring_2exp16_6vars_0ite_unsat.smt2",0,0.0266076516076516,0.031,0.156,0,1,0,
"QF_LIA/rings/ring_2exp16_6vars_1ite_unsat.smt2",0,0.0305776426566885,0.031,0.201,0,1,0,
"QF_LIA/rings/ring_2exp16_6vars_2ite_unsat.smt2",0,0.0806435032894737,0.094,0.222,0,1,0,
"QF_LIA/rings/ring_2exp16_6vars_3ite_unsat.smt2",0,0.0561882251826386,0.063,0.204,0,1,0,
"QF_LIA/rings/ring_2exp16_6vars_4ite_unsat.smt2",0,0.108057851239669,0.125,0.29,0,1,0,
"QF_LIA/rings/ring_2exp16_6vars_5ite_unsat.smt2",0,0.181597222222222,0.219,0.392,0,1,0,
"QF_LIA/rings/ring_2exp16_7vars_0ite_unsat.smt2",0,0.0522164536741214,0.063,0.225,0,1,0,
"QF_LIA/rings/ring_2exp16_7vars_1ite_unsat.smt2",0,0.0550758213984836,0.063,0.202,0,1,0,
"QF_LIA/rings/ring_2exp16_7vars_2ite_unsat.smt2",0,0.111799914493373,0.125,0.247,0,1,0,
"QF_LIA/rings/ring_2exp16_7vars_3ite_unsat.smt2",0,0.0964639544688027,0.109,0.207,0,1,0,
"QF_LIA/rings/ring_2exp16_7vars_4ite_unsat.smt2",0,0.15145850884583,0.172,0.972,0,1,0,
"QF_LIA/rings/ring_2exp16_7vars_5ite_unsat.smt2",0,0.199719959266802,0.234,0.372,0,1,0,
"QF_LIA/rings/ring_2exp16_7vars_6ite_unsat.smt2",0,20.766939484127,25.016,26.081,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_0ite_unsat.smt2",0,0.0413068660488627,0.047,0.173,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_1ite_unsat.smt2",0,0.0522164536741214,0.063,0.231,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_2ite_unsat.smt2",0,0.122374168053245,0.141,0.268,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_3ite_unsat.smt2",0,0.0688447767481045,0.078,1.077,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_4ite_unsat.smt2",0,0.151586214165261,0.172,0.315,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_5ite_unsat.smt2",0,0.363039299444682,0.406,0.511,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_6ite_unsat.smt2",0,5.14484396200814,5.438,5.754,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_7ite_unsat.smt2",0,61.7207463144963,72.047,74.986,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_0ite_unsat.smt2",0,0.0273994132439229,0.031,0.167,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_1ite_unsat.smt2",0,0.0942908653846153,0.094,0.228,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_2ite_unsat.smt2",0,0.146580717488789,0.156,0.761,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_3ite_unsat.smt2",0,0.181752566295979,0.203,0.347,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_4ite_unsat.smt2",0,0.218828451882845,0.25,0.428,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_5ite_unsat.smt2",0,0.393825301204819,0.453,0.622,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_6ite_unsat.smt2",0,38.6509484228474,43.344,45.124,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_7ite_unsat.smt2",0,24.3572820134794,27.641,29.658,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_8ite_unsat.smt2",,921.180096873624,1000,1000,0,0,0,
"QF_LIA/rings/ring_2exp4_3vars_0ite_unsat.smt2",0,0.0141015962036238,0.016,0.14,0,1,0,
"QF_LIA/rings/ring_2exp4_3vars_1ite_unsat.smt2",0,0.0276427061310782,0.031,0.43,0,1,0,
"QF_LIA/rings/ring_2exp4_3vars_2ite_unsat.smt2",0,0.0373003042982122,0.047,0.167,0,1,0,
"QF_LIA/rings/ring_2exp4_4vars_0ite_unsat.smt2",0,0.0133038258038258,0.016,0.164,0,1,0,
"QF_LIA/rings/ring_2exp4_4vars_1ite_unsat.smt2",0,0.0271603656003324,0.031,0.826,0,1,0,
"QF_LIA/rings/ring_2exp4_4vars_2ite_unsat.smt2",0,0.0608422522103304,0.063,0.169,0,1,0,
"QF_LIA/rings/ring_2exp4_4vars_3ite_unsat.smt2",0,0.0480934281510544,0.047,0.151,0,1,0,
"QF_LIA/rings/ring_2exp4_5vars_0ite_unsat.smt2",0,0.0270256304257958,0.031,0.163,0,1,0,
"QF_LIA/rings/ring_2exp4_5vars_1ite_unsat.smt2",0,0.058816914080072,0.063,0.145,0,1,0,
"QF_LIA/rings/ring_2exp4_5vars_2ite_unsat.smt2",0,0.0732903587443946,0.078,0.199,0,1,0,
"QF_LIA/rings/ring_2exp4_5vars_3ite_unsat.smt2",0,0.041924967935015,0.047,0.171,0,1,0,
"QF_LIA/rings/ring_2exp4_5vars_4ite_unsat.smt2",0,0.115503533568905,0.141,0.3,0,1,0,
"QF_LIA/rings/ring_2exp4_6vars_0ite_unsat.smt2",0,0.0421774193548387,0.047,0.179,0,1,0,
"QF_LIA/rings/ring_2exp4_6vars_1ite_unsat.smt2",0,0.0638427734375,0.063,0.194,0,1,0,
"QF_LIA/rings/ring_2exp4_6vars_2ite_unsat.smt2",0,0.106430606430606,0.125,0.236,0,1,0,
"QF_LIA/rings/ring_2exp4_6vars_3ite_unsat.smt2",0,0.041272095959596,0.047,0.22,0,1,0,
"QF_LIA/rings/ring_2exp4_6vars_4ite_unsat.smt2",0,0.165088383838384,0.172,0.267,0,1,0,
"QF_LIA/rings/ring_2exp4_6vars_5ite_unsat.smt2",0,0.391380266075388,0.422,1.335,0,1,0,
"QF_LIA/rings/ring_2exp4_7vars_0ite_unsat.smt2",0,0.0315668759053597,0.031,0.164,0,1,0,
"QF_LIA/rings/ring_2exp4_7vars_1ite_unsat.smt2",0,0.0479523227383861,0.047,0.195,0,1,0,
"QF_LIA/rings/ring_2exp4_7vars_2ite_unsat.smt2",0,0.070447198275862,0.078,0.207,0,1,0,
"QF_LIA/rings/ring_2exp4_7vars_3ite_unsat.smt2",0,0.103301354401806,0.109,0.262,0,1,0,
"QF_LIA/rings/ring_2exp4_7vars_4ite_unsat.smt2",0,0.132100359227661,0.141,0.456,0,1,0,
"QF_LIA/rings/ring_2exp4_7vars_5ite_unsat.smt2",0,0.208449581506576,0.25,0.649,0,1,0,
"QF_LIA/rings/ring_2exp4_7vars_6ite_unsat.smt2",0,3.84829385553471,3.922,4.093,0,1,0,
"QF_LIA/rings/ring_2exp4_8vars_0ite_unsat.smt2",0,0.0274223993288591,0.031,0.347,0,1,0,
"QF_LIA/rings/ring_2exp4_8vars_1ite_unsat.smt2",0,0.123712153069807,0.141,0.236,0,1,0,
"QF_LIA/rings/ring_2exp4_8vars_2ite_unsat.smt2",0,0.110012620950778,0.125,0.305,0,1,0,
"QF_LIA/rings/ring_2exp4_8vars_3ite_unsat.smt2",0,0.0579565602836879,0.063,0.221,0,1,0,
"QF_LIA/rings/ring_2exp4_8vars_4ite_unsat.smt2",0,0.184755434782609,0.203,0.323,0,1,0,
"QF_LIA/rings/ring_2exp4_8vars_5ite_unsat.smt2",0,0.26473252344416,0.297,0.638,0,1,0,
