,"smt.arith.gomory_use_closest_int=false","-file:{0} smt.arith.gomory_use_closest_int=false",,,,,,
"QF_LIA/nec-smt/large/mygetpwnam/prp-1-50.smt2",0,1.6329425942156,1.781,1.958,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-0-46.smt2",0,62.3931312148725,68.984,71.801,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-0-47.smt2",0,24.0392982637453,27.797,28.949,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-0-48.smt2",0,61.7132082612457,68.203,70.989,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-0-49.smt2",0,68.8436920759963,71.016,73.994,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-0-50.smt2",0,143.485557867618,173.047,180.097,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-10-46.smt2",0,356.428869832893,387.438,402.937,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-10-47.smt2",,834.130781499203,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-10-48.smt2",,924.436588599205,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-10-49.smt2",,935.181046043809,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-10-50.smt2",,917.946467749013,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-11-46.smt2",0,221.739050145651,254.703,264.91,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-11-47.smt2",0,108.968158250676,115.531,120.204,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-11-48.smt2",0,181.272335336003,194.703,202.411,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-11-49.smt2",0,357.266048685292,415.672,432.583,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-11-50.smt2",0,232.362937612208,247.469,257.551,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-12-46.smt2",0,120.856336102107,142.578,148.223,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-12-47.smt2",0,199.786424512987,235.313,244.838,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-12-48.smt2",0,227.544201940035,246.688,256.383,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-12-49.smt2",0,314.211491578014,338.844,352.244,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-12-50.smt2",0,238.870192307692,249.375,259.404,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-13-46.smt2",0,97.8656720430107,108.766,113.104,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-13-47.smt2",0,152.546309118023,171.141,177.946,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-13-48.smt2",0,124.229184389621,139.609,145.216,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-13-49.smt2",0,166.790811775201,178.75,185.955,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-13-50.smt2",0,205.556239297945,229.531,238.795,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-14-46.smt2",0,85.1231839622642,107.828,112.092,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-14-47.smt2",0,140.355872718765,143.375,149.213,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-14-48.smt2",0,217.532160443168,253.406,263.643,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-14-49.smt2",0,305.665938303343,284.188,295.734,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-14-50.smt2",0,283.22899548069,329.531,342.864,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-1-46.smt2",0,145.964273455378,152.453,158.612,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-1-47.smt2",0,159.600762370541,198.891,207.416,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-1-48.smt2",0,190.755263406345,241.453,251.132,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-1-49.smt2",0,164.312553972366,181.906,189.216,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-1-50.smt2",0,193.518021472393,211.094,219.506,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-15-46.smt2",0,145.703591954023,151.484,157.624,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-15-47.smt2",0,122.442679558011,127.125,132.206,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-15-48.smt2",0,121.707294330776,136.484,141.946,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-15-49.smt2",0,186.129418654174,208.906,217.21,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-15-50.smt2",0,251.360315635451,287.406,298.944,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-16-46.smt2",0,52.4254530916844,58.766,61.146,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-16-47.smt2",0,55.7283704883227,62.734,65.287,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-16-48.smt2",0,105.59068872451,126.234,131.309,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-16-49.smt2",0,144.826604554865,167.188,175.487,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-16-50.smt2",0,190.643412649361,221.172,230.111,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-17-46.smt2",0,76.8449551355479,96.203,100.122,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-17-47.smt2",0,90.7137389202256,107.625,111.917,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-17-48.smt2",0,94.7349499182338,110.766,115.387,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-17-49.smt2",0,94.7690491183879,107.906,112.392,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-17-50.smt2",0,254.282858910892,245.531,255.433,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-18-46.smt2",0,58.7654461636287,66.266,69.017,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-18-47.smt2",0,77.1990314640411,86.203,89.652,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-18-48.smt2",0,69.1185405027933,82.797,86.188,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-18-49.smt2",0,139.604624246339,154.953,161.253,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-18-50.smt2",0,186.893613607189,208.781,217.193,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-19-46.smt2",0,43.5533644400786,52.984,55.098,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-19-47.smt2",0,66.6352409638554,66.094,68.769,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-19-48.smt2",0,126.742638221154,151.219,157.243,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-19-49.smt2",0,133.267496943765,156.328,162.625,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-19-50.smt2",0,156.271142284569,186.375,193.974,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-20-46.smt2",0,78.5440647482015,104.375,108.671,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-20-47.smt2",0,34.6169704861111,42.891,44.636,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-20-48.smt2",0,115.501449742268,128.531,133.735,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-20-49.smt2",0,129.341162570889,163.531,170.277,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-20-50.smt2",0,100.59342191601,109.922,114.345,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-21-46.smt2",0,81.6198681936041,90.281,93.938,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-21-47.smt2",0,44.6444779898714,54.781,56.989,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-21-48.smt2",0,90.3003660248696,107.609,111.964,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-21-49.smt2",0,75.7749302275655,84.359,87.832,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-21-50.smt2",0,138.306787634409,159.859,166.284,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-22-46.smt2",0,44.1454398894519,45.813,47.715,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-22-47.smt2",0,35.5755522088353,38.109,39.62,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-22-48.smt2",0,66.0832737121831,77.266,80.421,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-22-49.smt2",0,99.0676819774231,121.656,126.565,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-22-50.smt2",0,99.2562274571686,105.234,109.582,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-23-46.smt2",0,37.3628514669927,43.828,45.602,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-23-47.smt2",0,23.2284798534799,24.25,25.313,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-23-48.smt2",0,61.3950274725275,66.766,69.468,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-23-49.smt2",0,63.1793188081295,87.672,91.235,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-23-50.smt2",0,97.4174666666664,87.313,90.891,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-24-46.smt2",0,32.0902200996678,36.938,38.411,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-24-47.smt2",0,53.1189898544332,57.563,59.884,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-24-48.smt2",0,49.893993586581,48.344,50.335,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-24-49.smt2",0,136.961856425282,156.406,162.691,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-24-50.smt2",0,110.118395942145,131.016,136.369,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-2-46.smt2",0,143.356441979522,160.625,167.24,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-2-47.smt2",0,155.515389582437,172.688,179.767,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-2-48.smt2",0,172.621678389996,211.156,219.475,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-2-49.smt2",0,208.10189378345,241.625,251.237,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-2-50.smt2",0,183.218286431065,200.734,208.905,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-3-46.smt2",0,101.916281960227,102.891,107.091,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-3-47.smt2",0,105.714945165622,112.891,117.478,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-3-48.smt2",0,218.511089777543,197.203,205.255,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-3-49.smt2",0,163.420711350796,152.094,158.2,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-3-50.smt2",0,215.841980593607,225.953,234.967,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-4-46.smt2",0,132.573523042273,182.891,190.359,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-4-47.smt2",0,256.025359145059,349.281,363.229,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-4-48.smt2",0,260.166849509551,240.891,250.655,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-4-49.smt2",0,165.076464099479,196.719,204.512,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-4-50.smt2",0,286.094407318142,312.078,324.571,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-5-46.smt2",0,188.044601212687,192.719,200.506,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-5-47.smt2",0,197.414235825801,229.688,238.913,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-5-48.smt2",0,164.115419296664,174,181.122,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-5-49.smt2",0,190.179488435907,231.906,241.248,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-5-50.smt2",0,161.188161667402,174.672,182.05,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-6-46.smt2",0,197.970742258652,207.813,216.174,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-6-47.smt2",0,102.992061132255,103.484,107.733,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-6-48.smt2",0,207.030765724704,217.125,225.807,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-6-49.smt2",0,267.469763324637,343.031,356.507,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-6-50.smt2",0,168.682703488372,173.359,180.351,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-7-46.smt2",0,169.648866213152,178.813,186.046,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-7-47.smt2",0,287.323414014147,310.672,323.163,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-7-48.smt2",0,300.578695524146,243.969,253.817,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-7-49.smt2",0,374.288151728177,305.406,317.868,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-7-50.smt2",0,303.579253611557,361.625,376.114,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-8-46.smt2",0,127.279042864102,124.906,130.013,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-8-47.smt2",0,116.412903059115,134.609,140.08,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-8-48.smt2",0,144.970459401709,162.156,168.736,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-8-49.smt2",0,165.74025254763,178.813,185.988,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-8-50.smt2",0,170.399399733215,183.188,190.597,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-9-46.smt2",0,78.3034052958015,78.453,81.673,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-9-47.smt2",0,91.4827202910267,108.188,112.512,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-9-48.smt2",0,149.642151767152,172.031,178.981,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-9-49.smt2",0,111.637391254579,116.547,121.266,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-9-50.smt2",0,282.034279269828,321.266,334.093,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-0-19.smt2",0,0.498531533388293,0.578,0.722,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-0-22.smt2",0,0.918982482698961,1.016,1.215,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-0-23.smt2",0,0.699035332403533,0.719,0.92,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-0-25.smt2",0,1.57702850877193,1.891,2.293,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-0-26.smt2",0,0.81824557617609,0.906,1.073,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-10-22.smt2",0,0.808368929856116,0.859,1.036,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-10-24.smt2",0,0.829569128787878,1.047,1.281,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-10-26.smt2",0,0.90109368757491,1.078,1.288,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-10-29.smt2",0,1.01043276661515,0.938,1.081,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-10-31.smt2",0,1.47592961487384,1.594,1.798,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-10-32.smt2",0,5.60753180416346,6.953,7.334,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-10-33.smt2",0,2.85528042959427,2.859,3.101,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-11-23.smt2",0,0.867425917735515,0.938,1.161,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-11-25.smt2",0,1.05113890129522,1.125,1.33,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-11-27.smt2",0,1.29918521462639,1.563,1.748,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-11-30.smt2",0,1.33064159292035,1.438,1.596,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-11-32.smt2",0,2.04460705693665,2.438,2.632,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-11-33.smt2",0,7.15413232600733,7.469,7.856,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-1-21.smt2",0,0.511257568113016,0.484,0.65,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-12-24.smt2",0,0.855196220930232,0.984,1.238,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-12-26.smt2",0,1.12625200320513,1.344,1.57,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-12-27.smt2",0,1.15894439967768,1.375,1.554,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-12-29.smt2",0,1.69122282608696,1.859,2.036,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-12-31.smt2",0,2.30488782051282,2.406,2.59,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-1-24.smt2",0,1.2684266280107,1.359,1.556,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-1-25.smt2",0,0.583444890673806,0.625,0.802,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-24.smt2",0,0.822064151747655,0.922,1.196,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-25.smt2",0,1.07848778004073,1.266,1.476,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-26.smt2",0,1.12761806981519,1.313,1.537,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-27.smt2",0,1.56720890410959,1.859,2.106,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-28.smt2",0,1.36577298050139,1.406,1.561,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-29.smt2",0,2.33602185089975,2.172,2.363,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-30.smt2",0,1.64465408805032,1.875,2.081,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-31.smt2",0,1.71323835274542,1.969,2.172,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-32.smt2",0,2.17554076539101,2.5,2.716,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-33.smt2",0,2.66539046653144,3.141,3.309,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-25.smt2",0,1.24890919811321,1.266,1.416,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-26.smt2",0,1.28896211785556,1.391,1.511,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-27.smt2",0,1.48158640226629,1.5,1.694,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-28.smt2",0,1.59276229148376,1.734,1.907,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-29.smt2",0,1.98756014873141,2.172,2.421,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-30.smt2",0,1.94654278782532,2.109,2.617,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-31.smt2",0,1.62111136158701,1.719,1.896,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-32.smt2",0,2.59382591093117,3.063,3.318,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-33.smt2",0,2.3400447427293,2,2.194,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-15-26.smt2",0,1.1046227986673,1.109,1.295,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-15-28.smt2",0,1.52399237472767,1.672,1.82,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-15-33.smt2",0,2.31882305521967,2.75,2.996,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-16-26.smt2",0,1.23349056603774,1.281,1.417,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-16-28.smt2",0,1.48397239263804,1.734,1.906,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-16-29.smt2",0,2.15763920071846,2.297,2.513,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-16-30.smt2",0,2.15197396729776,2.391,2.61,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-16-31.smt2",0,1.78539527720739,2.078,2.33,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-16-32.smt2",0,2.54177578565673,3.016,3.258,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-16-33.smt2",0,2.46108049084859,2.828,3.305,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-17-26.smt2",0,1.02697395618024,1.188,1.436,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-17-28.smt2",0,1.70936112481499,1.656,1.813,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-17-29.smt2",0,1.73146658415842,1.672,1.86,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-17-30.smt2",0,2.12738894628098,1.969,2.183,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-17-31.smt2",0,2.06605797404772,2.359,2.561,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-17-32.smt2",0,2.4280408542247,2.5,2.708,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-17-33.smt2",0,2.90555555555556,3.313,3.536,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-18-27.smt2",0,1.6081039941549,1.578,1.754,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-18-28.smt2",0,1.96629177377893,1.828,1.984,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-18-29.smt2",0,1.95798668885191,2.25,2.456,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-18-30.smt2",0,2.04501376376377,1.953,2.089,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-18-31.smt2",0,2.26996527777778,2.656,2.981,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-18-32.smt2",0,2.44037743674824,2.813,3.057,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-18-33.smt2",0,2.35255897640944,2.813,3.016,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-19-27.smt2",0,1.72414450741064,1.891,2.134,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-19-28.smt2",0,1.59884510869565,1.969,2.218,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-19-29.smt2",0,2.18299648506151,2.375,2.608,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-19-30.smt2",0,1.96001534466478,1.984,2.169,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-19-31.smt2",0,1.65609426910299,1.906,2.128,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-19-32.smt2",0,2.97159090909091,3.203,3.407,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-19-33.smt2",0,2.9032630748422,3.078,3.269,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-20-27.smt2",0,1.34276452282158,1.547,1.738,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-20-28.smt2",0,1.7891838121118,2.203,2.423,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-20-29.smt2",0,1.45074470211915,1.734,1.919,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-20-30.smt2",0,2.05351764199656,2.281,2.453,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-20-31.smt2",0,2.64425559380379,2.938,3.21,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-20-32.smt2",0,2.25431034482759,2.5,2.693,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-20-33.smt2",0,2.63784317803661,3.031,3.269,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-21-28.smt2",0,1.69964122296173,1.953,2.261,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-21-30.smt2",0,2.12990359042553,2.297,2.512,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-21-32.smt2",0,2.51442307692308,2.891,3.145,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-2-20.smt2",0,0.499974162877222,0.578,0.779,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-22-28.smt2",0,2.00005707762557,2.094,2.29,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-22-29.smt2",0,1.5147520571676,1.672,1.843,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-2-23.smt2",0,0.923212709620477,1,1.203,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-22-30.smt2",0,2.44581955353452,2.828,3.034,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-22-31.smt2",0,2.57859628770302,2.656,2.895,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-22-32.smt2",0,2.79260999572832,3.125,3.35,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-22-33.smt2",0,3.3030266920877,3.313,3.531,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-2-25.smt2",0,0.82683389544688,0.938,1.126,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-2-26.smt2",0,1.48962811693895,1.656,1.837,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-2-27.smt2",0,0.952063106796117,1.031,1.21,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-2-28.smt2",0,2.77381447587354,3.188,3.416,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-2-29.smt2",0,0.761215753424657,0.797,1.009,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-23-29.smt2",0,1.82407924107143,1.953,2.139,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-23-31.smt2",0,3.23212981003411,3.172,3.365,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-23-33.smt2",0,3.20150380143113,3.422,3.652,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-24-29.smt2",0,2.13037285085966,2.547,2.75,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-24-30.smt2",0,2.35902611642743,2.828,3.24,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-24-31.smt2",0,2.55187467899332,2.375,2.619,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-24-32.smt2",0,4.40488907148726,5.125,5.399,0,1,0,
