,"master, legacy lp solver","{0} smt.arith.solver=2",,,,,,
"QF_NIA_small\From_T2__small18.t2__p23872_edge_closing_0.smt2",0,6.74146576175041,7.953,8.369,0,1,0,
"QF_NIA_small\From_T2__small35.t2__p23984_terminationG_0.smt2",0,0.681546402289452,0.797,1.062,0,1,0,
"QF_NIA_small\From_T2__small35.t2__p24000_terminationG_0.smt2",,962.28150873965,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24016_terminationG_0.smt2",,858.080393765381,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24034_terminationG_0.smt2",,912.739965095986,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24050_terminationG_0.smt2",,837.805366439728,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24066_terminationG_0.smt2",,885.690093141406,1000,1000,0,0,0,
"QF_NIA_small\From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_10_0.smt2",0,2.59556794055202,2.922,3.123,1,0,0,
"QF_NIA_small\From_T2__spctrm.t2__term_unfeasibility_5_0.smt2",0,4.20056561085973,4.438,4.641,1,0,0,
"QF_NIA_small\From_T2__spiral.t2__p24127_edge_closing_0.smt2",,869.131699210636,1000,1000,0,0,0,
"QF_NIA_small\From_T2__st88.bug.t2_fixed__p24181_terminationG_0.smt2",,890.212765957447,1000,1000,0,0,0,
"QF_NIA_small\From_T2__st88b-fail.t2__p24138_terminationG_0.smt2",0,0.609730436760692,0.641,0.793,1,0,0,
"QF_NIA_small\From_T2__statemate.t2__term_unfeasibility_0_0.smt2",,866.970576046415,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver.bug.t2__terminationS_0_0.smt2",0,7.25609167024474,8.078,8.535,0,1,0,
"QF_NIA_small\From_T2__streamserver.bug.t2_fixed__terminationS_2_0.smt2",0,2.21935247275775,2.531,2.794,0,1,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24621_terminationG_0.smt2",,876.046901172529,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24667_terminationG_0.smt2",0,28.6497104835433,33.703,35.161,1,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24703_terminationG_0.smt2",,866.970576046415,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24720_terminationG_0.smt2",,886.065226598899,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24737_terminationG_0.smt2",,964.499769479023,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24755_terminationG_0.smt2",,922.805469783855,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24771_terminationG_0.smt2",,895.164741121095,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24787_terminationG_0.smt2",,848.337388483374,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24810_terminationG_0.smt2",,941.918054930212,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24825_edge_closing_0.smt2",0,11.9759006550218,13.109,13.623,1,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2_fixed__p24587_edge_closing_0.smt2",,877.51677852349,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2_fixed__terminationS_25_0.smt2",0,9.54299496644295,10.875,11.365,0,1,0,
"QF_NIA_small\From_T2__sudoku.t2__p24872_terminationG_0.smt2",,982.159624413145,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__p24885_terminationG_0.smt2",,905.627705627706,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__p24898_edge_closing_0.smt2",,1145.67360350493,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__term_unfeasibility_1_0.smt2",0,5.33233144743046,5.406,5.647,1,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_0_0.smt2",0,559.726592356688,630.094,655.401,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_19_0.smt2",0,779.083290711948,910.172,946.823,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_28_0.smt2",,847.649918962723,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_37_0.smt2",,913.53711790393,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_47_0.smt2",0,636.330035787321,743.703,773.83,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_56_0.smt2",0,155.731269030013,171.141,178.065,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__fixed_safety_0_0.smt2",0,1.35592592592593,1.75,1.928,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__p24940_edge_closing_0.smt2",,841.174105347809,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_11_0.smt2",,803.688052247407,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_2_0.smt2",0,824.004309433165,931.141,968.37,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_20_0.smt2",,820.392156862745,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_39_0.smt2",0,264.374495764421,313.281,325.64,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_48_0.smt2",0,376.495277898393,414.469,430.977,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_57_0.smt2",,859.137577002053,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.t2__term_unfeasibility_10_0.smt2",0,743.625874323105,787.703,819.743,1,0,0,
"QF_NIA_small\From_T2__svdcmp.t2_fixed__term_unfeasibility_10_0.smt2",0,823.829797265441,835.25,868.596,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25005_terminationG_0.smt2",,988.657844990548,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25030_terminationG_0.smt2",,887.568943572338,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25050_edge_closing_0.smt2",0,430.367757293355,507.719,528.15,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__term_unfeasibility_2_0.smt2",0,152.241091954023,189.938,197.456,0,1,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25078_terminationG_0.smt2",,872.03001250521,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25099_edge_closing_0.smt2",,884.566596194503,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__term_unfeasibility_1_0.smt2",0,8.73781429201588,9.469,9.896,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__terminationS_2_0.smt2",0,76.3654973935708,84.031,87.446,0,1,0,
"QF_NIA_small\From_T2__tqli.t2__p25231_terminationG_0.smt2",,958.31424644984,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2__p25267_edge_closing_0.smt2",,1064.631043257,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2__terminationQ_2_0.smt2",0,308.713845623029,374.234,388.755,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25131_terminationG_0.smt2",,876.046901172529,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25153_terminationG_0.smt2",,903.671706263499,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25176_terminationG_0.smt2",,934.345690040197,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25199_edge_closing_0.smt2",0,177.688328843763,204.953,213.22,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__terminationQ_2_0.smt2",0,138.611171552909,144.641,150.875,1,0,0,
"QF_NIA_small\From_T2__ud.t2__p25362_terminationG_0.smt2",0,3.37327398255814,3.328,3.506,1,0,0,
"QF_NIA_small\From_T2__w2_nt.t2__p25384_safety_0.smt2",0,690.87471719457,729.844,759.469,0,0,1,
"QF_NIA_small\From_T2__walk.t2__p25539_terminationG_0.smt2",0,9.68823467674224,11.031,11.481,0,1,0,
"QF_NIA_small\From_T2__walk.t2__p25562_terminationG_0.smt2",,833.134209478296,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25580_terminationG_0.smt2",0,88.2621985896269,92.734,96.619,0,0,1,
"QF_NIA_small\From_T2__walk.t2__p25598_terminationG_0.smt2",0,289.532969255663,299.359,310.911,0,1,0,
"QF_NIA_small\From_T2__walk.t2__p25613_edge_closing_0.smt2",0,45.7977498963086,52.781,55.233,1,0,0,
"QF_NIA_small\From_T2__weakness.t2__p25648_terminationG_0.smt2",0,223.938560267857,239.781,249.392,1,0,0,
"QF_NIA_small\From_T2__weakness.t2__p25671_terminationG_0.smt2",0,458.187582744925,496.297,515.938,0,0,1,
"QF_NIA_small\From_T2__wrong_loop.t2__p25728_terminationG_0.smt2",0,0.937371978697255,1.094,1.283,1,0,0,
"QF_NIA_small\From_T2__wrong_loop.t2_fixed__p25712_edge_closing_0.smt2",0,0.103208164185837,0.109,0.368,1,0,0,
"QF_NIA_small\From_T2__zeroconf.t2__p25773_terminationG_0.smt2",,929.777777777778,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zeroconf.t2__terminationS_2_0.smt2",0,9.57178270042194,10.844,11.339,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p25903_terminationG_0.smt2",0,133.155755241763,148.75,154.808,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p25952_safety_0.smt2",0,10.2342523750516,11.844,12.433,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26007_safety_0.smt2",0,0.369029526704299,0.406,0.588,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26045_safety_0.smt2",0,13.6595838866755,14.75,15.406,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26088_safety_0.smt2",0,0.272143848288622,0.281,0.457,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26143_safety_0.smt2",,858.432498974149,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26165_terminationG_0.smt2",,964.499769479023,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26214_safety_0.smt2",0,4.544947053407,4.719,5.056,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26281_safety_0.smt2",0,0.329345088161209,0.375,0.549,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26305_terminationG_0.smt2",,925.663716814159,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26355_safety_0.smt2",0,0.41659080564406,0.438,0.6,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__p25815_safety_0.smt2",0,8.46372767857143,8.609,9.006,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__p25859_safety_0.smt2",0,4.814852700491,5.625,5.892,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__terminationS_0_0.smt2",,938.116591928251,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-crc32.c.t2__p26616_edge_closing_0.smt2",0,25.9518127816469,30.281,31.533,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26457_safety_0.smt2",0,88.7060042997543,103.547,107.768,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26484_terminationG_0.smt2",,1028.51524090462,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26531_safety_0.smt2",0,0.939623257839721,1.031,1.24,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26555_edge_closing_0.smt2",0,48.3617130228547,53.609,55.819,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2_fixed__p26393_terminationG_0.smt2",0,4.33698797862867,4.656,4.867,1,0,0,
"QF_NIA_small\Hanoi_plus_false-termination.c_Iteration1_Lasso+nonterminationTemplate_0.smt2",0,55.4978088480801,63.563,66.134,0,0,1,
"QF_NIA_small\java_AG313-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2",0,0.244422981056829,0.234,0.406,0,1,0,
"QF_NIA_small\PastaA6_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,1.75187908496732,1.922,2.124,0,1,0,
"QF_NIA_small\PastaC7_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,32.44770174232,33.828,35.163,0,1,0,
"QF_NIA_small\problem-000008.cvc.1.smt2",0,0.434236142922584,0.453,0.671,1,0,0,
"QF_NIA_small\problem-000019.cvc.1.smt2",0,0.414202745512144,0.375,0.516,1,0,0,
"QF_NIA_small\problem-000019.cvc.2.smt2",0,0.33129222972973,0.375,0.619,1,0,0,
"QF_NIA_small\problem-000025.cvc.2.smt2",0,1.02528575225944,0.922,1.091,0,1,0,
"QF_NIA_small\problem-000080.cvc.1.smt2",0,0.16805912596401,0.188,0.28,0,1,0,
"QF_NIA_small\problem-000124.cvc.1.smt2",0,0.194722994440032,0.234,0.455,0,1,0,
"QF_NIA_small\problem-000131.cvc.1.smt2",0,0.247929141716567,0.297,0.495,1,0,0,
"QF_NIA_small\problem-000441.cvc.1.smt2",0,0.0558045241143832,0.063,0.186,0,1,0,
"QF_NIA_small\problem-001265.cvc.1.smt2",0,0.0318126520681266,0.031,0.148,0,1,0,
"QF_NIA_small\problem-001268.cvc.1.smt2",0,0.0508359253499222,0.063,0.186,0,1,0,
"QF_NIA_small\problem-002452.cvc.1.smt2",0,0.0656903135048231,0.078,0.203,0,1,0,
"QF_NIA_small\problem-002563.cvc.1.smt2",0,0.066736423029808,0.078,0.175,1,0,0,
"QF_NIA_small\problem-002617.cvc.1.smt2",0,0.174871399176955,0.203,0.571,1,0,0,
"QF_NIA_small\problem-002619.cvc.1.smt2",0,0.175739247311828,0.203,0.404,1,0,0,
"QF_NIA_small\problem-002871.cvc.1.smt2",0,0.0287489006156552,0.031,0.27,0,1,0,
"QF_NIA_small\problem-002949.cvc.1.smt2",0,0.0570213693850851,0.063,0.237,0,1,0,
"QF_NIA_small\problem-005140.cvc.1.smt2",0,0.0431233509234829,0.047,0.132,1,0,0,
"QF_NIA_small\problem-005897.cvc.1.smt2",0,0.0299747822099954,0.031,0.168,1,0,0,
"QF_NIA_small\problem-005952.cvc.1.smt2",0,0.0850498699045967,0.094,0.2,1,0,0,
"QF_NIA_small\problem-006501.cvc.1.smt2",0,0.0437193490860455,0.047,0.154,0,1,0,
"QF_NIA_small\problem-006526.cvc.1.smt2",0,0.0136596322607605,0.016,0.179,0,1,0,
"QF_NIA_small\problem-006535.cvc.1.smt2",0,0.0264890599675851,0.031,0.192,0,1,0,
"QF_NIA_small\problem-006538.cvc.1.smt2",0,0.028498256320837,0.031,0.138,1,0,0,
"QF_NIA_small\problem-006542.cvc.1.smt2",0,0.0292374776386404,0.031,0.128,0,1,0,
"QF_NIA_small\problem-006547.cvc.1.smt2",0,0.0430854569420035,0.047,0.23,1,0,0,
"QF_NIA_small\Pure3Phase_true-termination.c_Iteration5_Loop+nonterminationTemplate_0.smt2",0,1.457830400982,1.703,1.902,0,1,0,
"QF_NIA_small\Stroeder_15__4NestedWith3Variables_true-termination.c__p20212_terminationG_0.smt2",0,83.050462962963,85.75,89.281,1,0,0,
"QF_NIA_small\Stroeder_15__4NestedWith3Variables_true-termination.c__p20216_terminationG_0.smt2",0,1.43202380952381,1.797,2.02,1,0,0,
"QF_NIA_small\Stroeder_15__aaron3_true-termination.c__p20349_terminationG_0.smt2",0,1.2292735042735,1.375,1.543,1,0,0,
"QF_NIA_small\Stroeder_15__aaron3_true-termination.c__p20354_terminationG_0.smt2",0,13.1659960852545,14.469,15.094,1,0,0,
"QF_NIA_small\Stroeder_15__AlternKonv.c__p20685_terminationG_0.smt2",0,5.04690305206463,5.375,5.664,1,0,0,
"QF_NIA_small\Stroeder_15__ChenFlurMukhopadhyay-SAS2012-Ex2.02_false-termination.c__p21028_terminationG_0.smt2",,863.036303630363,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__ChenFlurMukhopadhyay-SAS2012-Ex3.02_false-termination.c__p21749_edge_closing_0.smt2",0,20.6017269736842,22.453,23.304,1,0,0,
"QF_NIA_small\Stroeder_15__Choose.c__p22179_terminationG_0.smt2",,947.463768115942,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__collatz.c__p22222_edge_closing_0.smt2",0,0.987295918367347,1.156,1.363,1,0,0,
"QF_NIA_small\Stroeder_15__ComplxStruc.c__p22342_terminationG_0.smt2",,816.230979321108,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__ComplxStruc.c__p22350_terminationG_0.smt2",,908.380373425966,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__ComplxStruc.c__p22352_terminationG_0.smt2",0,167.567458374143,163.563,169.97,0,0,1,
"QF_NIA_small\Stroeder_15__Cousot.c__p22437_terminationG_0.smt2",,1017.50972762646,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__Cousot.c__p22441_terminationG_0.smt2",,943.61750112765,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__DoubleNeg.c__p22532_terminationG_0.smt2",,990.999526290857,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__Et1.c__p22590_terminationG_0.smt2",0,0.634829588728104,0.797,1.013,1,0,0,
"QF_NIA_small\Stroeder_15__Et1.c__p22595_terminationG_0.smt2",0,2.38594890510949,2.344,2.569,1,0,0,
"QF_NIA_small\Stroeder_15__Et4.c__p22639_terminationG_0.smt2",0,166.295496136641,195.469,203.299,0,1,0,
"QF_NIA_small\Stroeder_15__Even.c__p22673_terminationG_0.smt2",0,49.2362791218638,52.531,54.707,0,0,1,
"QF_NIA_small\Stroeder_15__Ex04.c__p22751_terminationG_0.smt2",0,1.05635525716887,1.109,1.307,0,1,0,
"QF_NIA_small\Stroeder_15__Ex04.c__p22755_terminationG_0.smt2",0,1.09006780791463,1.172,2.045,0,1,0,
"QF_NIA_small\Stroeder_15__Ex04.c__p22756_terminationG_0.smt2",,796.648895658797,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__Ex04.c__p22757_terminationG_0.smt2",,908.774978279757,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__Ex08.c__p22819_terminationG_0.smt2",0,3.18472740464345,3.672,3.943,1,0,0,
"QF_NIA_small\Stroeder_15__Ex08.c__p22824_edge_closing_0.smt2",0,46.2470741222367,51,53.004,1,0,0,
"QF_NIA_small\Stroeder_15__Factorial.c__p22852_terminationG_0.smt2",0,54.391504969238,54.938,57.155,0,1,0,
"QF_NIA_small\Stroeder_15__Factorial.c__p22854_terminationG_0.smt2",0,342.711847979323,348.609,362.636,0,0,1,
"QF_NIA_small\Stroeder_15__Fibonacci.c__p22867_terminationG_0.smt2",0,2.12027027027027,2.438,2.721,1,0,0,
"QF_NIA_small\Stroeder_15__Fibonacci.c__p22871_terminationG_0.smt2",0,7.16226323719328,7.953,8.325,0,1,0,
"QF_NIA_small\Stroeder_15__GCD.c__p23173_terminationG_0.smt2",0,59.2301264911559,68.828,71.586,1,0,0,
"QF_NIA_small\Stroeder_15__GCD.c__terminationS_5_0.smt2",0,2.19313568376068,2.453,2.673,0,1,0,
"QF_NIA_small\Stroeder_15__GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c__p23481_edge_closing_0.smt2",0,81.6465602915194,88.359,92.221,1,0,0,
"QF_NIA_small\Stroeder_15__LeikeHeizmann-WST2014-Ex5_false-termination.c__p24056_edge_closing_0.smt2",0,257.92046901528,290.469,302.107,1,0,0,
"QF_NIA_small\Stroeder_15__LeikeHeizmann-WST2014-Ex6_false-termination.c__p24089_terminationG_0.smt2",,960.514233241506,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__Lobnya-Boolean-Reordered_true-termination.c__p24120_terminationG_0.smt2",0,0.731912758766371,0.828,1.068,1,0,0,
"QF_NIA_small\Stroeder_15__LogMult.c__p24141_terminationG_0.smt2",0,0.162153782554775,0.188,0.385,0,1,0,
"QF_NIA_small\Stroeder_15__Marbie1.c__p24189_terminationG_0.smt2",0,5.76758218893051,6.625,6.945,0,1,0,
"QF_NIA_small\Stroeder_15__Masse-VMCAI2014-Fig1b_true-termination.c__p24243_terminationG_0.smt2",0,22.4269117025771,25.375,26.45,1,0,0,
"QF_NIA_small\Stroeder_15__Masse-VMCAI2014-Fig1b_true-termination.c__p24246_terminationG_0.smt2",0,3.48061342592593,4.313,4.578,0,1,0,
"QF_NIA_small\Stroeder_15__Masse-VMCAI2014-Fig1b_true-termination.c__p24251_edge_closing_0.smt2",,857.025809094633,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__MirrorInterv.c__p24423_edge_closing_0.smt2",0,12.0506054131054,10.109,10.715,1,0,0,
"QF_NIA_small\Stroeder_15__MirrorIntervSim.c__p24483_terminationG_0.smt2",0,86.0510028812057,92.797,96.411,0,1,0,
"QF_NIA_small\Stroeder_15__MirrorIntervSim.c__terminationS_0_0.smt2",0,6.21396307934014,7.563,7.885,0,1,0,
"QF_NIA_small\Stroeder_15__NO_10.c__p24670_terminationG_0.smt2",0,30.1130341432761,34.359,35.782,0,1,0,
"QF_NIA_small\Stroeder_15__NO_12.c__p24712_terminationG_0.smt2",0,136.169615800866,150.359,156.463,0,1,0,
"QF_NIA_small\Stroeder_15__NO_12.c__p24727_terminationG_0.smt2",,898.239587805925,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NO_12.c__terminationS_0_0.smt2",,815.91263650546,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NO_13.c__p24749_terminationG_0.smt2",,922.398589065256,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NonTermination1_false-termination.c__p24836_terminationG_0.smt2",0,2.79564144736842,3.047,3.311,0,1,0,
"QF_NIA_small\Stroeder_15__NonTermination1_false-termination.c__p24842_terminationG_0.smt2",,911.149825783972,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NonTermination2_false-termination.c__p24928_edge_closing_0.smt2",0,5.60781831335262,6.484,6.748,1,0,0,
"QF_NIA_small\Stroeder_15__NonTermination2_false-termination.c__p24940_edge_closing_0.smt2",,992.409867172676,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NonTermination4_false-termination.c__p24955_terminationG_0.smt2",,952.207555757852,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NonTermination4_false-termination.c__p24980_edge_closing_0.smt2",0,10.6669088064372,11.406,11.941,1,0,0,
"QF_NIA_small\Stroeder_15__NonTerminationSimple6_false-termination.c__p25121_terminationG_0.smt2",,928.952042628774,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NonTerminationSimple8_false-termination.c__p25188_edge_closing_0.smt2",,870.578443612152,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NonTerminationSimple9_false-termination.c__p25203_terminationG_0.smt2",0,6.37346445373758,5.828,6.103,0,1,0,
"QF_NIA_small\Stroeder_15__PastaC1.c__p25352_terminationG_0.smt2",0,0.36760571300045,0.391,0.595,1,0,0,
"QF_NIA_small\Stroeder_15__PastaC10.c__p25335_terminationG_0.smt2",0,22.8768506056528,24.375,25.291,0,0,1,
"QF_NIA_small\Stroeder_15__Pure3Phase_true-termination.c__p25518_terminationG_0.smt2",0,6.17166173794358,6.484,6.849,1,0,0,
"QF_NIA_small\Stroeder_15__Sunset.c__p25623_terminationG_0.smt2",,856.674856674857,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_c.01-no-inv.c__p25768_terminationG_0.smt2",0,1.3792194092827,1.563,1.867,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25816_terminationG_0.smt2",0,10.6687421842434,12.234,12.764,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25822_terminationG_0.smt2",0,213.355620155039,249.969,259.834,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25831_terminationG_0.smt2",0,6.12890625,6.328,6.626,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25837_terminationG_0.smt2",0,422.048310225303,465.625,485.009,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25846_terminationG_0.smt2",0,1.88886744596383,2.047,2.239,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25847_terminationG_0.smt2",0,15.0969631011609,17.406,18.385,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25853_terminationG_0.smt2",0,73.4880347310462,82.938,86.184,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25863_terminationG_0.smt2",0,371.565595644748,415.969,432.713,0,0,1,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25867_terminationG_0.smt2",0,687.500844951415,777.875,809.502,0,0,1,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25886_terminationG_0.smt2",,921.992066989863,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25903_terminationG_0.smt2",0,223.403776978417,252.344,262.58,0,0,1,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25913_terminationG_0.smt2",,908.380373425966,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25929_terminationG_0.smt2",,845.252525252525,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25963_terminationG_0.smt2",,864.105741429162,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25983_terminationG_0.smt2",,876.413908671973,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__terminationS_0_0.smt2",,958.31424644984,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex3b.c__p26046_terminationG_0.smt2",0,218.441896212493,212.281,220.692,0,1,0,
"QF_NIA_small\Stroeder_15__UpAndDown.c__p26202_terminationG_0.smt2",,977.570093457944,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__Velroyen_false-termination.c__p26334_terminationG_0.smt2",0,15.1082255200406,14.234,14.832,0,1,0,
"QF_NIA_small\Stroeder_15__WhileIncr.c__p26382_terminationG_0.smt2",,935.181046043809,1000,1000,0,0,0,
